Latitude,Longitude
24.70802732420484,91.97379420996528
24.73263563998269,91.90728847621907
24.712985903145906,91.94699070390857
24.700561432016297,91.9416701559981
24.71574899928942,91.98636668364736
24.732194873443266,91.98821448672795
24.741559294435206,91.93609906274773
24.73312239253436,91.9883934198443
24.71532912180949,91.92010253633717
24.712117580053835,91.97994488261209
24.663182286855946,91.97939330660311
24.723621600268547,91.92440311572729
24.70249564260282,91.97835780465627
24.713029911494356,91.91074203102305
24.706157097437714,91.91373854885909
24.71914399369901,91.9492770623641
24.672896808609902,91.98703900969733
24.707673205701578,91.95949210950847
24.719225014871608,91.97586522411787
24.660042852782297,91.97870903361066
24.69796697041528,91.94226167929268
24.723176238707453,91.977955911367
24.669012482109572,91.95553678918911
24.67873878184768,91.89918725978923
24.684074040798077,91.92417476989904
24.670833282013696,91.96642009433987
24.677122929896193,91.97310070994605
24.72386297953333,91.92938957459941
24.678547117251167,91.91837652522662
24.668660683945475,91.9877654447435
24.707513665038967,91.98343041691452
24.73858951624739,91.89662028715344
24.736996335716935,91.92494258225888
24.744111224188288,91.89686039378407
24.74666135233212,91.97541784764753
24.687447832549058,91.92464631820188
24.695827440120773,91.92873546259916
24.744340813309027,91.93841962354207
24.686512399243043,91.96325198472825
24.66699456565652,91.98882410183805
24.73386919840922,91.96604320948452
24.723821933400885,91.90653143520667
24.702092814157773,91.9511275262686
24.686594815889713,91.97366627520378
24.738159639585298,91.96453965811128
24.744639984736285,91.93481495560822
24.70572052608062,91.97180078648289
24.6598593550688,91.95070941523613
24.70317639668031,91.95896944744312
24.73713375208108,91.95392920443811
24.68964573555593,91.92753314320208
24.731449755673047,91.98437552690304
24.717263084597203,91.92184673462583
24.66178207150039,91.90011219708482
24.700443368130156,91.91185323888466
24.74188310907573,91.95065056920953
24.673142334859207,91.93062697304595
24.663028849108468,91.93451790627942
24.743495761521828,91.97021598275442
24.694256031005228,91.97262405157437
24.688899586269986,91.91193006221266
24.719806498089625,91.97850057470626
24.693659310313013,91.91243132165629
24.709863530906468,91.99210880939965
24.706430996766006,91.93839829687452
24.741033797748777,91.96735793315712
24.671975459850923,91.91501881191883
24.696799714734382,91.90541065618757
24.71298899747223,91.91941913887004
24.74716325240412,91.90322311017673
24.716027179449455,91.90642373084172
24.68187110103702,91.92714067806433
24.71883064483763,91.97528218968708
24.734035795289422,91.92730998444826
24.73515809766766,91.97461759430928
24.748134584655713,91.99006387041392
24.681355237209303,91.98896657578342
24.686540193045452,91.96881839768828
24.677089893360478,91.91972983431155
24.72371234531984,91.9378637901899
24.67401689976907,91.92192788212958
24.74463497592511,91.93859654189862
24.69464962246166,91.93451354549687
24.67950668832716,91.95043705827885
24.700526174306624,91.92743281287318
24.7347792749929,91.96226797180285
24.702550844311926,91.95163099797976
24.730916598007422,91.94163835037648
24.720069983360933,91.9401866727675
24.681161883359184,91.96803420241753
24.671064483070523,91.99021165103157
24.68078064845437,91.90147767428294
24.685279336068685,91.95475383680868
24.682707629138697,91.95779372790886
24.712648498918874,91.92237851427333
24.71945127406885,91.97393559003667
24.744250006546245,91.95247222091577
24.679391495983126,91.92290231401823
24.748631390481055,91.98115626562057
24.705087422550005,91.9186448772522
24.717322901978786,91.96590043610209
24.687454099941494,91.93254928089586
24.676751717491943,91.95822654675472
24.702731746770613,91.90929740912244
24.70554787682848,91.95527936578185
24.709578685772378,91.93802446305946
24.676303539793025,91.98562618315626
24.73041125079317,91.91893456065398
24.701502151378048,91.90973626741373
24.694899581207686,91.97282144269593
24.705884763330744,91.98541645182843
24.66383517068527,91.98290660574366
24.741894052972974,91.93975495976906
24.72211669231587,91.94110948305388
24.670844462449026,91.89756801287005
24.683134026674345,91.96916786571043
24.674539169264598,91.97178007310247
24.66413686989576,91.94961005991483
24.669113188216933,91.91571896592372
24.661521950020923,91.95690314227036
24.680702206350404,91.95328107067971
24.71467919940414,91.93573867684195
24.740268450798094,91.947047280654
24.70639993262503,91.95610119162664
24.717186593381065,91.9421716605382
24.663504591857997,91.98461462857223
24.729487955616097,91.92419856012452
24.73981817282502,91.94261247392646
24.691790310702267,91.99317845692707
24.737113922283477,91.98709841114105
24.66460560972678,91.9752202996057
24.69925447043754,91.90559361233335
24.73793211607609,91.96371025780168
24.66940241499279,91.9896568417928
24.744830044292616,91.92604500136027
24.745240389279964,91.92368807842261
24.678329522120986,91.94066022502827
24.73953481295658,91.9123377763674
24.689207916998402,91.96130550322856
24.739520273803524,91.9871457383992
24.69596880097795,91.94944398963253
24.723474514123826,91.96591032612761
24.70742057498929,91.99332829303273
24.706489568375172,91.98846802662489
24.72956491950252,91.98870319350426
24.668865738993336,91.898625790982
24.709005684435077,91.9132984435379
24.74189787065291,91.98853454660703
24.67911870432331,91.97454316782543
24.727458336338252,91.96147575515448
24.70833473437057,91.92673507152824
24.70002069084053,91.90381214938844
24.66366754780071,91.9405291478572
24.70224413322698,91.90282798609687
24.683203535378233,91.92825992827687
24.742554997874453,91.94673371522177
24.72339689626802,91.95375601185648
24.67360968728503,91.98242791585776
24.73790943390616,91.93710524789934
24.681213218164544,91.92666346203018
24.704451380901354,91.90943004094903
24.741823102000566,91.95243531419689
24.743667036379133,91.95162997388154
24.73708041567169,91.95078375652764
24.66431681656248,91.97223149406018
24.732077423820765,91.91296289389761
24.715069653412858,91.93011131792844
24.689106144336844,91.94932988798877
24.735666952361704,91.93252997659194
24.671643810687403,91.9929513594894
24.677479568954706,91.93428587060649
24.738751734645305,91.9370333918934
24.741124019602346,91.89632928037987
24.678147748192362,91.93105369698112
24.69880438065508,91.95043119717052
24.686947786385133,91.97916691554855
24.742473169696808,91.91395127155751
24.74019593748995,91.90439995553818
24.685821236055634,91.99360311570669
24.678372464669724,91.9609877954928
24.715152689793026,91.95208698795643
24.661601501713893,91.97418995866795
24.711281304646402,91.97458174126444
24.721941319303575,91.93550337708518
24.748783638947696,91.91004323955934
24.70398425016961,91.93051345752373
24.674894792295298,91.95593476081683
24.7331236399149,91.98457153693845
24.68948414838712,91.96382165789541
24.70088334422276,91.95452993831924
24.681300412166514,91.91628972851146
24.747005271103134,91.9116812629997
24.66990143606289,91.93875272019005
24.665237109909544,91.91202639701736
24.738723381375305,91.9543362397868
24.673313720376424,91.98396569618615
24.72218550901255,91.98046764164462
24.673516031659798,91.98283271230056
24.674356947353957,91.98794505472175
24.70989617278997,91.90325233791359
24.689713120578713,91.93899854306753
