Latitude,Longitude,Map
24.574846672567574,92.01323395507276,40
24.5795949022023,92.04465815623331,40
24.5874640780032,91.99567478836885,40
24.583755662032637,92.05748578406205,40
24.52811904762022,92.02899292134283,40
24.51342605675736,92.04341881918037,10
24.57992906965089,92.04006046175809,40
24.543453275527032,92.08246075221432,10
24.56074267246924,92.00340569745337,40
24.503283067607537,92.06643201302315,10
24.56472742405185,91.99926234655611,40
24.542645735749343,92.03160696639941,40
24.554612528275204,92.06689154401047,40
24.518030095165305,92.04748924504598,40
24.5269643175252,92.00910018825863,10
24.586660539365408,92.05507616437606,40
24.58255532403323,92.04053810303026,40
24.504689771282752,92.00782341021139,10
24.53083838827777,92.03955293109274,50
24.5390492729993,92.0495381058467,40
24.56992589663586,92.08639702757824,40
24.56812917626117,92.02419558817525,10
24.51812770541495,92.0210587030017,40
24.566008558860414,92.04020439286401,30
24.51615435313003,92.05876951236542,40
24.50171298620116,92.07121880337264,10
24.52397538185932,92.02181754150531,10
24.544323762034555,92.02759322683272,10
24.534282769660965,92.00502171981984,10
24.504280772073365,92.01383411271041,10
24.513222354551143,92.02896204595129,50
24.587771467052374,92.00752080676558,40
24.560707133102404,92.05189175093452,40
24.56623004206125,92.03922363277724,40
24.543746558834133,92.01955551209673,40
24.512108744919665,92.07736337915856,10
24.560001336752592,92.02917232013098,40
24.57462217676436,92.07372150329986,40
24.543445348625216,92.03821485605653,40
24.511591586561696,92.09196912723667,10
24.55881587403625,92.01544179556316,10
24.560112782226284,92.08558455202706,10
24.502344973835296,91.99651859602241,40
24.555315372727758,92.03298714444797,40
24.5731556864406,92.0306596893458,40
24.58095216596111,92.0626797991042,10
24.55609403378341,92.08505404155221,10
24.556517813853436,92.00924232849668,40
24.58191411614077,92.05070857583189,50
24.578638157858542,92.08463311960881,40
24.506850778381196,92.00810723566472,40
24.59012142212043,92.01786464047677,40
24.547231681704144,92.01230611720705,10
24.56296714041917,92.0390171525827,40
24.520942136825365,92.0415622207543,40
24.579457789138687,92.03581814587535,40
24.5290095885216,92.08120898070538,10
24.519743431625397,92.0282588108009,40
24.572909971703442,92.0728952674944,10
24.537857944992513,92.0475397708696,40
24.587969370468237,92.02936406710658,10
24.549579578675196,92.06429711468861,40
24.587932930777534,92.03452386704005,40
24.56432145430267,92.0492693367218,10
24.54098699478795,92.0433299631266,40
24.5610155381685,92.01670137346582,40
24.512512557739665,92.07769465508947,10
24.57921355102467,92.06631014557345,40
24.589148050820782,92.04736872971695,40
24.547514863279844,92.01077110312978,10
24.524566722990173,92.02382452930576,10
24.531258306583428,92.0491818265794,40
24.56841511087928,92.03717762645535,40
24.5154954995449,92.00861441268958,40
24.514329442644463,91.99799643995355,40
24.533969622671705,92.09315217234455,10
24.581543948464727,92.005391417472,40
24.56882741384381,92.07208227470473,40
24.529697512838364,92.01612288477864,40
24.554291567241755,92.00563676016633,40
24.51740728301275,92.07581530879554,30
24.510054743061225,92.07767563893715,10
24.512231291083953,92.02570837296895,10
24.527969222092217,91.99710912657618,40
24.559422232365673,92.0032911199183,40
24.572250493344132,92.08681962582878,40
24.56853449340574,92.04006195732762,40
24.569115402402417,92.06076376428791,40
24.577284120854493,92.00651326658367,40
24.540998607176697,92.06086139067243,40
24.55320203441581,92.0561349007497,40
24.57672979805579,92.07719507814383,40
24.55451658445872,92.06811879701921,40
24.503298330425597,92.06469881404168,10
24.58905395751538,92.0924211646527,40
24.524529814200122,92.06714648542598,10
24.56979268670676,92.03378164164442,40
24.537036899300908,92.03010758704112,40
24.516914757226697,92.01580304749014,40
24.544231807963264,92.03320713618918,40
24.586207093040237,92.02977650567412,10
24.53300128382483,92.00461936110233,10
24.57946621234197,92.00098318635736,40
24.578202315412355,92.03431386604332,40
24.520005989214226,92.0237774992034,40
24.52825112416389,91.99826641236618,40
24.58701778636252,92.08313923253532,40
24.54357306335777,92.00652411600356,40
24.517237549222155,92.05796153503917,40
24.544661339388636,92.0628362532056,40
24.5752062992194,92.06924888533254,40
24.549902513756837,92.00252809281656,40
24.50552116401941,92.03878239786478,10
24.513948079995913,92.04666243299872,40
24.58752440202241,92.08812466051512,40
24.54058715562517,92.00925325096999,10
24.58210183243339,92.0326367102775,10
24.535911829580662,92.03618920966524,40
24.542308276258197,91.9969844367698,40
24.520439670535335,92.0051253442639,10
24.545458229659904,92.0818729197999,10
24.548342124643582,92.0139940539009,10
24.52473922252764,92.0876546786275,40
24.552384463249304,92.05475796192944,40
24.51036159676669,92.03037489475487,10
24.5892778996185,92.01566440327342,10
24.517015794396517,92.02200808539813,40
24.549066672878144,92.02147193746757,40
24.510256305521224,92.00157978963341,60
24.55232585401202,92.01141910369937,40
24.525707890970523,92.01486544358735,10
24.533743959710655,92.0256478894505,40
24.516486575643963,92.0790020001597,10
24.5121915340758,92.07812555211939,10
24.551760948711543,92.04616627870136,10
24.558751972263607,92.02007545087962,10
24.53207787176207,92.05747435661257,40
24.58169241835439,92.08230937217158,40
24.525802147835805,92.08860243797184,10
24.56448313409002,92.04910359563287,10
24.522664107331728,92.0806950805712,10
24.504625330461536,92.06798774078577,40
24.51101358272802,92.02764998615322,40
24.584582012891673,92.07160671818936,40
24.50112264450083,92.02641469718685,40
24.56901129313579,92.05160653262868,10
24.57982805311946,92.0380738682062,40
24.542388225974765,92.01707379755354,40
24.554601796591104,91.99874986685904,90
24.568330008551875,91.99592236344753,40
24.584888724413734,92.02239849894552,40
24.54994541007017,92.02107495624577,40
24.578237945741176,92.043713469214,40
24.589602756274576,92.01765071915568,40
24.568776839135857,92.01862488992613,10
24.554550291873632,92.0754751522265,40
24.588099176210225,92.04799353591848,40
24.5084940129112,92.01322718443785,40
24.57351394616241,92.04966406691709,40
24.548184408979346,92.08087173966027,10
24.5365334326672,92.02639453501669,40
24.552222201175375,92.09129779877101,10
24.586461406735175,92.0104119178553,40
24.541584569761003,92.04386974417012,90
24.555275455116544,92.03929270966151,40
24.565297372877815,92.0199475392676,40
24.532017960935136,92.03682128608236,10
24.565184085424868,92.0201729035868,40
24.587433630232237,92.05997787403432,40
24.555851111935507,92.0013778470345,40
24.538350172097648,92.09246745475961,10
24.52809274444278,92.0375980104034,50
24.559024685154956,92.08205361331022,10
24.52323136848371,92.04209277671698,10
24.513146663407856,92.00185007597686,10
24.534287694791118,92.05854243588747,40
24.562599721467492,92.08387621605824,10
24.571004285014627,92.09345236687852,50
24.545055320172406,92.01859771417958,10
24.544628032073874,92.05917412933599,40
24.5372622879245,92.01696224061898,10
24.583525762383697,92.0275587376717,40
24.52062874059325,92.07230653086349,10
24.58431132880401,92.00683938570322,40
24.56428118676746,92.0146817242766,40
24.536304991842744,92.05460897145271,10
24.579948649080254,92.04278583825969,40
24.543061127697015,92.02010462315725,40
24.555393065198487,92.07280543591361,10
24.567766404196533,92.02541782031382,10
24.551160918348998,92.05809377392082,40
24.50312649767523,92.01618329509206,10
24.55512596387635,92.07531308368769,40
24.527662481492424,92.04522057704754,40
24.5699030817287,92.05289956875293,10
24.528994517853818,92.09120961015262,10
24.53642309648553,92.03019153373336,40
24.548349821228502,92.00417237352859,40
24.50747881388699,92.07295083682365,10
24.571608054086013,92.01260647782883,40
24.51417342708341,92.0416414819785,10
24.54020022596454,92.0841500615235,10
24.542388623452858,92.04535789860914,40
24.575309958346544,92.00288948066495,40
24.519691092052224,92.03314228521108,30
24.56948091463364,92.03863151995793,40
24.568077966048858,92.08571480983382,40
24.56159013570573,92.00837550692707,40
24.553862749495117,92.05464169239568,40
24.508012915251765,91.99589992285223,40
24.55359498888886,92.01731946517783,10
24.56577317365244,92.0572662236111,40
24.524774560635525,92.03306962233135,10
24.526354616848653,92.08556057070173,40
24.524028977599688,92.0440148120084,10
24.58567386170591,92.0303145875198,10
24.529641723261033,92.0511667417938,40
24.565129563445755,92.01186118892251,40
24.503845337055708,92.06858411196507,10
24.516769671088497,92.00888710146191,40
24.528416097327426,92.05661662729827,10
24.571407459454562,92.03239314370627,40
24.58376989311853,92.00998204508808,40
24.52542826907968,92.01944684066135,10
24.525734229421357,92.05506551194307,40
24.564450092644346,92.00838044234852,40
24.503011778366634,92.04236471562575,40
24.509756797903393,92.02525326433658,40
24.533687526171143,92.06476837395377,40
24.574477657795278,92.0311637665734,40
24.50139075116636,92.03303939900391,10
24.578329806912855,92.01813476176582,40
24.535890168696493,92.03114875356913,40
24.511529863173415,91.99956899586977,40
24.547840101011307,92.05217185179785,40
24.523192956671345,92.01549205132041,40
24.578378652011963,92.05468872188338,10
24.543119323902356,92.03351120662518,40
24.522700177643923,92.06983218265856,30
24.549078057277352,92.05478565750266,40
24.504270472734436,92.0926107007318,10
24.56844166089284,92.01354452221395,10
24.565524045661387,91.99588339067513,40
24.570691804508126,92.06750288748104,40
24.53265941053107,92.00523623039514,10
24.535929233169345,92.01641650555067,10
24.53217976078129,92.02986190673974,10
24.55047700481657,92.05469109086107,40
24.51200400560658,92.03768731126942,10
24.538111233634595,92.01326047011638,40
24.501828646835886,92.08345999836422,10
24.579388377729952,92.06474671851468,10
24.564798551068353,92.07713426982436,40
24.579704547323615,92.05256651137951,10
24.570416350653307,92.07769727508501,40
24.569617490015585,92.08912255940291,10
24.546771098492115,92.01068378087592,40
24.53354641657651,92.0914865057231,10
24.577542266316314,92.09044264265029,40
24.569542432632108,92.07596296018433,40
24.514721067841133,92.05097794472437,40
24.525314671728417,92.05088371556229,40
24.57465329757381,92.03246555002947,40
24.581732676752075,92.06063418063992,40
24.516128621289262,91.99991532503996,40
24.567489714059143,92.03761829341926,40
24.521979709843073,92.0593456972508,40
24.55985529099536,92.06895171552195,40
24.54673714437128,92.01111277743789,10
24.51034185631156,92.08987838282667,10
24.533075483474196,92.02503613914398,40
24.53863915602074,92.02376223893397,40
24.534080137514312,92.08594417088692,10
24.545838066980252,92.08173519600777,10
24.522369826099872,92.08510613836414,10
24.527530121860316,92.03118262112862,10
24.536208336347894,92.01805973229169,10
24.504316405495793,92.04547501219476,40
24.564697176229785,92.09369053825242,40
24.53808260050847,92.089992574302,10
24.530868267666715,91.99850163177493,10
24.57595653369175,92.06496689038575,40
24.5818440612771,92.06675629877834,40
24.53859933407111,92.0506499733839,40
24.57520712431179,92.07541506986585,40
24.523857409161124,92.03041983452577,10
24.566014684658374,92.06931143303622,40
24.525125491494357,92.02616683140758,10
24.520682684751822,91.99537036302267,40
24.50485677363398,92.00305176883394,40
24.538039661509334,92.0800561669183,10
24.589743287559106,91.99897239059726,40
24.570470748323757,92.03633136245915,30
24.52682912540684,92.0782249110602,10
24.536667791433743,92.0348223437201,10
24.518922892731187,92.04115681186296,40
24.56331274104979,92.09013269938808,10
24.50944174806779,92.08012391041785,10
24.572716483466404,92.05743224705907,40
24.50784773105817,91.99633586552504,40
24.56087393003458,92.06254950600315,40
24.54387072006177,92.08425786086298,10
24.535794858406685,92.00010659770284,40
24.514440585893112,92.03860979726858,10
24.569144139004976,92.04574822090933,40
24.584116780192307,91.99679317583953,40
24.501233615418897,92.02777132864476,10
24.508106938790366,92.08808402379172,10
24.537099755991566,92.0886727748229,10
24.573636178798576,92.0418689192124,40
24.552518844230224,92.00573731251579,40
24.53227062624547,92.06182423048128,40
24.546296696284607,92.00379530302644,40
24.57670004350643,92.02533541112886,10
24.556791107267415,92.01079984060516,40
24.54926034272079,92.08631857208223,10
24.507174902045456,92.08244135539088,10
24.542034121966203,92.01504388515932,10
24.560807656384615,92.07125659864337,40
24.519847723548036,92.05989265960831,40
24.535261739988425,92.05129503071801,10
24.561749244769274,92.0344133958454,40
24.55434167296687,91.99725724760081,90
24.525781590270793,92.06845846152329,10
24.57418042322825,92.03418591836876,40
24.520036281100708,92.08761952619572,40
24.580051238698896,92.0825550150413,40
24.549881539920232,92.0739164292671,40
24.573841362956784,92.0322409986379,40
24.572420056057403,92.00078380483184,40
24.52946041260591,92.03609704159453,10
24.586021642536924,92.08218650002387,40
24.5626951511844,92.08873248382896,10
24.553687673735123,92.0468028133845,10
24.544355849701123,92.03294390353304,40
