Latitude,Longitude,Map
24.019998848012342,91.10030727938728,10
24.084145624844705,90.95054233732752,40
23.983253201302066,91.1364094826771,40
24.019850101656832,91.01126851470278,10
24.024543589213962,90.99227587193437,60
24.072638946048638,91.01596046449292,40
24.02448761111574,90.95011696034834,10
24.04864737927351,90.99007756794838,40
24.095325451894027,91.02222224162924,40
24.062910802064124,91.09834477082111,40
24.084158539255153,90.97052048629628,40
23.981517843189398,91.04192572430625,40
24.04860855500078,90.99938860673049,80
24.053685568132664,91.0775690337215,40
23.960269442100255,91.01200813517252,40
24.08722440431803,90.96528206370793,10
24.061857272835486,90.96117167762856,40
24.05914319732504,91.09430709569452,40
24.00091996143812,91.14302146692273,40
24.00887729761068,90.9861342258259,40
23.99079110192639,91.08888513242601,40
23.991836369840136,90.95907108463814,60
23.984365801582765,91.14447418041341,40
23.979324858485395,91.03935958113661,40
24.0598246377568,91.13368383136748,40
23.959080899460456,90.99054678125854,40
23.951356851086913,90.98981467416831,40
24.106685301691122,90.99724590868504,40
23.947321732853563,91.04729185907517,40
24.009594282505624,91.09273703288694,10
24.039252759013447,91.07053609425061,40
23.954540942070157,91.05432958931252,40
23.94917407891513,90.97892058057931,40
24.00852483617664,91.03295424752284,40
24.05953564425773,90.96336818487492,40
23.97768395561333,90.98132197995183,10
24.01894524620081,91.06235038908743,40
24.04243133756891,90.9908608140258,80
24.00265853870157,91.0403418697279,40
23.94246616764194,91.0605929790018,40
23.968638544828558,90.95596098918443,90
24.101078525236076,90.96358122863568,40
24.05896309518502,91.04735247717795,50
23.944183112941946,91.05152556273954,90
24.00565284258099,91.05623647035405,40
24.095766199270816,91.14373930849162,40
24.046697806629318,91.01828501477601,60
24.006541589335296,91.10076743199171,40
24.04064678952676,90.96814805569302,40
24.044766658448985,91.13856503463555,40
23.970156254845456,91.02583933810475,40
23.942393470596254,91.1101698334844,40
23.979611227884366,90.98106835993956,40
23.956873435016547,91.00337609642266,40
23.928789313475473,91.09552934966598,40
24.081156273230736,91.13016509065419,40
23.981887253336758,91.04177394588913,40
24.060732873091812,91.07632356606219,40
23.97567433553086,91.02516354909496,40
24.090410006969343,91.0920229577174,40
23.941238403747725,90.989344323927,40
24.08736492677759,91.02975050606744,40
23.964318737380864,91.01687589435276,10
24.00169067577405,91.09680732480325,40
23.95146597529275,91.11629071520852,50
23.995862195571192,91.04231177205116,40
23.950938679246622,91.00224739220808,40
24.097715159936513,91.04181801995081,40
23.954946530015373,91.05704500348172,40
24.039203394213946,91.11515648866849,40
24.004636321273367,91.1365040670855,40
23.962731534539284,91.05008489755345,40
23.999782434436263,91.0035430011684,40
24.036219995470812,90.96456237433435,10
24.016616745369475,91.04176251933308,10
24.059921325706565,91.006408634623,40
23.966582034941382,90.98920776432851,40
24.104231316632212,91.03762293400632,40
24.10002688414131,91.12437196650423,40
24.006856493258773,91.02921356799206,40
24.046454181810784,91.13178561153552,40
24.072289068435865,91.04184146498358,80
24.016400041436707,90.99895848156005,10
24.03683263987957,90.96135156826193,10
24.03035097481357,90.96687345413336,40
24.021184815768216,91.06595226795038,40
24.06654968502494,91.05175314560928,40
24.042551397056915,91.05473914712036,50
23.975308100344638,91.00983844443294,40
24.007245905803007,91.02273157840337,40
24.029603299382973,91.02978379677837,40
24.099076238635472,91.06576173549556,40
24.012826812383953,91.14382724228787,40
23.968076442170087,91.03789660863407,10
24.00564918962555,91.09783948737137,40
24.030362262218667,91.08364798851055,40
24.001650642030313,90.99152580939352,40
23.953946071436004,90.99882339337724,40
23.998760681095277,90.96236451364086,80
24.071478725703685,90.9624201533378,40
23.93422952684174,90.98797727126183,40
23.967516182912245,91.00077122655254,40
23.93012934220437,91.02437515059574,80
24.050368140396944,90.96821820183919,40
24.052469655466115,90.96694996601445,60
24.085840806647184,91.03666619724474,80
24.02906200673356,91.03151469582333,40
24.072024319311247,91.01484644289411,40
23.986187272263884,90.97146592803462,80
24.07466784841283,90.96862926129475,10
23.94474017620207,91.08540090988502,80
24.096392093158784,90.96826858985412,10
23.980327523321808,90.9744496456305,80
23.999077054833183,91.06015960870961,40
24.076840272453186,91.03282928084307,80
24.067268181793704,91.02673925698926,80
24.01198105728412,91.03752339647492,40
23.96967415303199,91.01137935340712,40
24.102431656786116,90.96590078009321,10
24.041257861706764,90.97686901727214,40
24.019304591979317,90.98667581816848,10
23.932045277238057,91.04923775235132,40
24.007486821488847,91.08046837176285,40
23.97188088083733,91.13805070563146,40
24.00476828080533,91.07672808429831,40
24.051752142564574,91.13473461432213,40
24.04814984230224,90.98477493563821,50
24.04452429252524,91.10804536876518,40
24.078782902070476,91.0399169444561,40
24.047965752131656,91.12926606410228,40
24.01659456573842,91.03907883640964,10
24.10011831594293,91.14229172129521,40
24.097501103027334,91.13686751062248,40
23.973490762093576,91.069308923989,40
24.01621989451836,91.04287478730257,10
23.98779684850879,91.03902218184155,40
24.017602974661877,90.96273135804637,40
23.990037673887787,91.00494478437174,40
23.99372027084616,91.11179214926278,40
24.022968469459585,90.98991798181889,50
23.976825394154293,91.1300016167658,40
23.953262997370718,91.02293169190511,40
24.012667079709274,91.0585388756655,40
24.102849824489923,91.03163383500574,40
23.9873426911188,91.11150838606248,50
24.10072336776149,90.9609577416808,40
24.106159814974756,91.0923823430066,40
23.9606537839363,90.97086462556658,80
23.941046488273855,91.06973839178627,40
23.984600979376395,91.05217782664363,40
23.95992230004229,91.1382900756298,40
24.030893555518418,91.11283216692273,10
23.987563774750743,91.12656835537099,40
24.008421859843633,91.02737715909338,40
24.07007296068701,91.02819970688994,80
