Latitude,Longitude,AVE
22.394130339724015,89.25090857645421,0
22.41789631861935,89.32755492435996,0
22.528426495686883,89.3086311691918,-1
22.536515940349375,89.2019845721343,0
22.41961112176207,89.24663618565944,1
22.48575737971021,89.3647161575113,0
22.3725197729173,89.19941397203769,-1
22.429109023291204,89.20142023555572,0
22.496570794484757,89.22389075590635,0
22.442175804873454,89.31334114922794,0
22.35942957970141,89.20040866208828,0
22.492365874611544,89.21772173918967,0
22.454195217967705,89.31808612188999,0
22.451451407967017,89.28773804457235,0
22.44177161682524,89.23458650760294,0
22.521986215845523,89.20808858014124,0
22.444650209611087,89.33209850740813,0
22.427237650612014,89.33272360209169,0
22.494651897334737,89.24295690110547,0
22.479140293690286,89.22122393664326,0
22.478875266494008,89.24462193677667,0
22.449726516801682,89.23635115404093,0
22.453585646301725,89.21458307855536,1
22.468773293671155,89.27825754350917,1
22.52906828234594,89.25649861566046,2
22.534478180825047,89.34474791276422,0
22.512340684972948,89.31767384839934,0
22.373599076716875,89.34982235725677,-2
22.522084181822112,89.28225947070962,0
22.455249918446764,89.3091243425879,0
22.399590260910447,89.22260063826481,0
22.44243677405237,89.34795607302709,0
22.42893608893556,89.34428908735534,0
22.43771650639867,89.29158994831008,0
22.469720451613885,89.22878946598189,0
22.530987848886085,89.33763192147256,0
22.454644740959715,89.19475086247638,0
22.384051889416394,89.25598896943066,0
22.525931962671216,89.2464361861752,2
22.418761541816703,89.24962650724162,0
22.417999120370986,89.33010666175637,0
22.517779578199832,89.2268873838552,0
22.537277790528137,89.19521582999907,0
22.37300416284858,89.24407045544753,0
22.509451355828713,89.3479652595933,0
22.53206235623462,89.23176241638572,0
22.49829556899079,89.27503301274324,0
22.42475659995858,89.29139202574807,0
22.35916170902389,89.23026694564219,1
22.512083501107156,89.2884158712156,0
22.39619314780592,89.22109574436637,0
22.440456658198194,89.29909004792405,-1
22.49870848758715,89.21975527254658,0
22.535325743411736,89.28363679902009,0
22.36807347906412,89.28633888549012,0
22.47525408602318,89.27414134403281,3
22.409399908978717,89.35276284452767,-1
22.531970480382785,89.32786531277081,0
22.534486271810092,89.23208905547396,0
22.5124906129197,89.31137873782765,0
22.498342466834906,89.22375090020856,0
22.507921066276317,89.26991196394775,0
22.51081792754116,89.34398317523893,0
22.373388776651797,89.37607939755071,-5
22.493249428734767,89.29017284916378,0
22.3957015823558,89.32467607899588,0
22.51673801710326,89.20695464059897,-1
22.520396661891752,89.3426342411747,1
22.41168305284236,89.33774895971874,0
22.36881544795525,89.1965685378955,0
22.396262413421617,89.34322078792354,0
22.390235167451078,89.35796020439643,3
22.38907440859553,89.30373994537254,1
22.489379897134175,89.24400707565775,1
22.516634567801226,89.28375199013743,0
22.3774103462865,89.32879524339631,0
22.512464740672556,89.22785447021637,0
22.52860761471332,89.36656270906505,1
22.41710884405265,89.2154302345204,-1
22.492995215049437,89.22414823321456,0
22.49082672676338,89.21612039389451,0
22.535410366630046,89.26610926202581,0
22.38030022125116,89.34735776663864,-1
22.50738520317645,89.3448326587268,0
22.517853565826808,89.29595349623602,0
22.47585595150527,89.21878289342479,0
22.48119638033989,89.29752634355641,2
22.376141192019627,89.36847394282137,2
22.47716428158225,89.30424650135393,1
22.453638872024236,89.3080311910683,0
22.4979762320685,89.23969521117398,0
22.380808104371603,89.20065036421705,0
22.400625097079363,89.27537824414158,0
22.420155525158943,89.2598838060822,0
22.52498542874215,89.33287286345241,0
22.376425435051644,89.23927230517123,0
22.474775235991867,89.33134627946427,-1
22.519796579605757,89.2704787056825,0
22.478148974317058,89.22976040575632,0
22.484562150804432,89.32917297791988,0
22.535953285668697,89.21265326343874,-1
22.4766973646169,89.32912810456938,0
22.42126458420067,89.27239686181413,-1
22.358972014546147,89.28464287726696,-1
22.447519282724986,89.24935579990228,0
22.49107921450477,89.29408131197508,0
22.503047897640975,89.18880766461145,2
22.38752444506677,89.25065217614721,0
22.482177950055313,89.32665555227092,0
22.43967195770764,89.32482155167602,0
22.44114401324015,89.29295309925092,0
22.41351166336853,89.22263779528313,0
22.5329513998958,89.22271847685126,0
