Latitude,Longitude,AVE
22.46707027073854,89.31445602416485,0
22.413246993020692,89.37336076776062,0
22.45439592501851,89.31486674762277,-1
22.537791768335506,89.33253849204279,-1
22.454864369345366,89.33147866728108,0
22.400355387253185,89.26780279397737,0
22.510016384832063,89.26573212693798,0
22.443354572038622,89.3213560159627,0
22.391280006051815,89.200466668318,2
22.469938138615138,89.30352726967152,0
22.514411460779094,89.19744318304625,-2
22.460360243868006,89.26567179413824,0
22.502367705617754,89.33919096278727,0
22.498084925184596,89.20515991214701,-1
22.53055858092079,89.35052541563225,1
22.406847181827022,89.279633331135,1
22.44389275601226,89.3139440613343,0
22.394138805405962,89.25983881021548,0
22.40809483102132,89.25008733799609,1
22.458553989688063,89.35370618989428,0
22.528537308914505,89.27523156774316,0
22.441762610686983,89.36660923637686,4
22.380913382162184,89.22139591373521,1
22.44213562951231,89.37037773648105,2
22.462113824637434,89.18754360630132,0
22.487624731243937,89.341884543154,0
22.47363845231439,89.20516511253902,1
22.439867936355164,89.22698701693879,0
22.484434127084906,89.22825001775398,0
22.36342892243394,89.19393688933168,0
22.403133100570287,89.22841829887763,0
22.447410630686313,89.30777269101335,0
22.397283625467548,89.34733499871763,0
22.38908424533519,89.33662367145678,0
22.386142317649714,89.33272730070692,0
22.499709673634193,89.27231326218984,0
22.411632518723614,89.24626306792906,0
22.460037997765124,89.26858739731314,-1
22.361796420871016,89.18950444390097,1
22.36071220108154,89.36496377222632,0
22.525898133991564,89.19257891885468,0
22.533095262338968,89.30670099616349,0
22.47661847751088,89.26920148889744,2
22.376936657580924,89.29995313336227,0
22.39033023550937,89.37953717833982,0
22.49234685993126,89.23815525046979,0
22.440074370898465,89.29892847125087,0
22.39683944881435,89.23631412070108,0
22.467088273516282,89.19141663883256,0
22.402399854382136,89.30243643485828,1
22.446720278757986,89.19716196868795,0
22.4270435150267,89.22325163104018,0
22.444998260178966,89.19248997419531,0
22.482559105044352,89.27968366475636,1
22.501202511056825,89.34951751340652,-1
22.519027751178985,89.20681866463924,0
22.516716826335532,89.25823284148143,0
22.46447981613869,89.2146980522815,-2
22.441201725377567,89.19310979135578,0
22.507062239197207,89.3608330981828,0
22.381767111456046,89.36767034659803,0
22.367150150935544,89.21745035448318,1
22.370190953271287,89.20903624782281,0
22.529968744895935,89.2380664240985,-1
22.394028784825252,89.32117045764056,0
22.512238727326658,89.21921908783416,1
22.398755977187594,89.25786645430262,-1
22.506368564686245,89.21302705956828,0
22.376696626540372,89.29873549904167,0
22.518606752414158,89.32487229752539,-1
22.50393627988543,89.22377206280903,0
22.473272551841198,89.32304918709333,0
22.490471057092595,89.3734859982341,0
22.523350808677755,89.2141784302219,0
22.42239000414912,89.3218807115651,1
22.425333316148034,89.31695251845622,0
22.432940048372497,89.35723735901426,0
22.416358818145085,89.1939805649943,0
22.425394952179097,89.33082718036387,1
22.430677290789276,89.23709685468357,1
22.524329532860765,89.32757638042423,-1
22.470630487489423,89.23067328103191,-1
22.386902524246025,89.22314337624996,1
22.39550931361507,89.33790957419932,0
22.36037918636064,89.27457980956402,0
22.385294855486016,89.26252814876626,0
22.46785558213579,89.24877668138302,-1
22.51612177260885,89.28659030853588,0
22.52009628435933,89.27300232456592,0
22.535792089383243,89.28936860965563,2
22.469769312857373,89.19259181252443,1
22.497649032487864,89.32580747419097,0
22.39149062302398,89.34073570587103,0
22.529694305704602,89.33599747895347,0
22.51801264373551,89.22113134103729,1
22.47308033121673,89.22797040228377,0
22.485407918117787,89.22025872048202,2
22.49164246825997,89.19484728922544,1
22.521206417630978,89.23580286589238,-1
22.484523391168736,89.37831562457086,0
22.530094989015325,89.20324309992905,0
22.426975537690943,89.30807018425881,0
22.383245937300718,89.35838209409975,2
22.389919335505578,89.22178633524531,0
22.37898937969822,89.36250828299107,1
22.44714889562999,89.22546156528026,0
22.48141402085357,89.25739774650606,0
22.405163352749778,89.31513794882925,1
22.44236057772982,89.31628558277728,0
22.427114544624633,89.3358634084202,0
22.42431315739065,89.32694772897956,0
22.42336844411044,89.27844603823658,0
22.429726043320784,89.24820836279878,0
22.373412982754466,89.35436960246153,1
22.37243914011564,89.19627821128309,0
22.50587498437207,89.27489145092922,0
22.51449908771607,89.2061183026263,0
22.50541968291004,89.33118522167251,0
22.430104702599838,89.35023730306544,0
22.40022491862334,89.37995228679665,0
22.50633617894339,89.30196744898375,1
22.449261204584857,89.24724682012022,0
22.37828095808664,89.30091585326687,0
22.435422119903112,89.30018539402755,0
22.38084738389095,89.21618401411126,2
22.50043600025276,89.30623529917793,0
22.470307001326287,89.30104146467751,-1
22.377759298084406,89.32929052088201,0
22.363313652354332,89.23007755531356,1
22.38225181235985,89.29113496447495,0
22.428744403772576,89.257121617162,-1
22.404007425452154,89.32076235106004,0
22.46412499918671,89.36966276122673,0
22.473422399731152,89.34182405030019,0
22.45160097991971,89.36917113728423,5
22.474966754213273,89.36767381116726,0
22.44059963066815,89.26842977165217,0
22.460744334440623,89.19671269262366,1
22.519131847215416,89.26337552532054,0
22.436751905266075,89.35390298773979,-1
22.507046334243075,89.22644267217497,0
22.375663957038913,89.3206345925708,0
22.393146710734378,89.19174648754327,1
22.47055637754131,89.32828972742098,2
22.396476589359715,89.20537460417883,0
22.501609373327252,89.28387065302242,0
22.3782245073786,89.33689821696063,0
22.37728763508377,89.21305007140843,0
22.47472777379464,89.23866953865975,0
22.47143241011915,89.22465294553488,0
22.514092690050468,89.21518394153897,0
22.451872626476437,89.27136621537839,0
22.4783194422738,89.2125476870902,0
22.4741937529054,89.21351552613994,-1
22.484440254350634,89.28142887364473,0
22.525786596332395,89.30186029326843,0
22.53676667559921,89.22098083047864,-1
22.461456925775778,89.32135326307473,0
22.45414154842968,89.34734130595281,0
22.526421995019053,89.26552925794924,0
22.384801734664862,89.21662937350148,0
22.440492980169733,89.23943600512224,0
22.500239048343374,89.36902455316987,0
22.406286471466732,89.1932331424773,0
22.454477991960367,89.3744574495217,1
22.425852849761622,89.36684350186533,2
22.359502129710872,89.32583441773325,0
22.533862344322472,89.3358862439813,0
22.48004300846287,89.25030545528804,0
22.439856773552446,89.22402321175078,0
22.47267296480368,89.26460511237833,0
22.432022166659564,89.31915816495336,0
22.46646978773034,89.35761507144419,0
22.388497785966276,89.35931438162841,2
22.496616676450202,89.36018303770805,0
22.503534497806132,89.31838117704027,-1
22.44930705854585,89.21607499938304,-1
22.387728600457763,89.31406198656194,0
22.46032181183086,89.38069254315718,-1
22.496856368485,89.36723551561415,1
22.46727573193555,89.35491680101121,0
22.509296897623145,89.2903233010501,0
22.489852970671848,89.34929449002941,0
22.451207955077486,89.3785923193927,1
22.483606967066926,89.21638318914411,-2
22.52205055472463,89.30672878089428,0
22.537764838160594,89.25774765269813,-1
22.41164092111534,89.2419060907957,0
22.420645356747286,89.34008202907712,0
22.436932124367424,89.26270461269912,1
22.48231039744536,89.23513378685402,0
22.373728083758888,89.28064200006115,1
22.433580646440145,89.19619166819803,1
22.37711771200453,89.27803481845665,2
22.530543696355565,89.35708562155178,0
22.384465295091236,89.36070268205461,2
22.49698164675239,89.34150149823256,0
22.428970120203477,89.24269379388751,0
22.468517990181013,89.23225987821444,0
22.51313643092003,89.34006287406922,0
22.368810584744676,89.25158010835382,0
22.4675890649424,89.2172662988663,0
22.366978672477412,89.21902226786837,0
22.419316466028615,89.30923911401084,0
22.449003220034303,89.3076272991741,0
22.47457739912343,89.3399696560281,1
22.442453471380496,89.34547396506923,0
22.532668660649186,89.21262977218062,0
22.406415457770347,89.1872995058508,0
22.44088325355696,89.34132148202315,0
22.495239509876093,89.3667653870772,0
22.420154812903537,89.33714096260924,0
22.45712045783406,89.19970891515283,0
22.486247894953948,89.2428571552494,0
22.453532345733887,89.34841049737967,0
22.49402111590745,89.34151021045133,0
22.390263270878275,89.21312752094057,-1
22.50933281276514,89.32296046943264,0
22.501401938664877,89.30719066458487,1
22.394624341306876,89.2823287207256,0
22.41087174067667,89.2664461321473,0
22.382095867762263,89.19862994820426,2
22.497463886790605,89.27861874407365,0
22.3785756628274,89.30024286967208,0
22.387905653364733,89.19414893071514,2
22.516401938306977,89.36209405911359,0
22.530915799372906,89.34820956699912,0
22.453961545674503,89.32779813108428,0
22.475624731037012,89.34023631150426,1
22.36716922723645,89.29451589459322,0
22.386526179022745,89.32203660470651,0
22.494354456401684,89.3226508033005,0
22.532555148454467,89.19869619838568,0
22.43373340476206,89.27898786647123,0
22.396451905719527,89.19277859239206,1
22.373666551560525,89.36019015704856,1
22.386620827628736,89.31032665200107,0
22.431405038819832,89.34860498954433,0
22.367631147350302,89.29691127645188,0
22.42001210870866,89.3115194808742,0
22.537429095747402,89.30861723105377,0
22.42960914312853,89.28954681415587,1
22.508953688862167,89.21820723419819,1
22.52655368600161,89.18894030409378,1
22.530540338355777,89.2658739015766,-1
22.47766126417922,89.2607201352074,0
22.466851423630203,89.21904616153573,0
22.388583009530798,89.32581268568825,-1
22.515853616773644,89.31872650078333,0
22.40999738811561,89.25176270943327,1
22.536481214340064,89.24084485174896,2
22.507648790172578,89.23653753671474,0
22.431494974989857,89.2836289427096,0
22.384500884083472,89.2663145165083,0
22.47067854274646,89.19109409940543,0
22.520238569610825,89.29486981076195,0
22.51833614198796,89.37761690126833,1
22.500340425580667,89.3676796402941,0
22.4445903287918,89.26697509269836,1
22.38626150237414,89.23738363571528,-1
22.358804948985398,89.30991910474134,0
22.374057746225002,89.30646332058141,0
22.409451613656614,89.26350760105292,0
22.386587536491447,89.34333127485588,0
22.43982481022378,89.33209038569449,1
22.49637543333629,89.24065122733924,0
22.39937898629582,89.37342376046311,0
22.410868078100215,89.20079664325397,0
22.433908500992892,89.37305542505071,0
22.471720898388778,89.22812046185251,0
22.42772370009908,89.25983043294815,0
22.45592175833556,89.20714396413368,0
22.419248102231265,89.31147199665476,0
