Latitude,Longitude,AVE
22.517368979616926,89.33981185207695,0
22.43438794998134,89.27989728540697,0
22.35802490845666,89.35292512720552,0
22.4215388784575,89.281421575361,0
22.437365098403752,89.36882953979395,2
22.487102317055726,89.34982642683963,0
22.41041782117394,89.34883716031061,0
22.430546697603564,89.34188319774037,0
22.51196277404647,89.3257818543594,0
22.498937304779382,89.35558804925992,0
22.38872451002127,89.2724530503516,0
22.49712896658559,89.36525774519362,1
22.421399237689574,89.21028933715506,0
22.42516534786443,89.22255736461864,-1
22.359362989655075,89.36460915880103,0
22.49336621954979,89.20808699182837,0
22.479685542677828,89.29151646865422,0
22.45241575285612,89.30613486188078,0
22.488274101457947,89.2004343998598,0
22.442017271834764,89.27653733027344,0
22.506154040178025,89.25859977004312,-1
22.412171478050542,89.35586604841728,0
22.44539601393475,89.2278910478751,0
22.382233004076046,89.20400142683214,3
22.500512514590188,89.33050724342264,0
22.45594623259489,89.2258913802601,0
22.487084533257683,89.19295948927927,-1
22.405817026611597,89.35444194946322,-1
22.504728239014472,89.25555531464951,2
22.497871637149395,89.34705656464651,0
22.46471789931354,89.33682768855985,0
22.438194820167997,89.27452594679694,0
22.442413926918398,89.2229715559788,0
22.360063325451385,89.37238225607652,0
22.527633351486017,89.19649482648595,0
22.52770997678483,89.29101733741905,0
22.39170435720062,89.24134978317726,0
22.461443673171246,89.27973650523734,0
22.51737807222486,89.23208542524212,0
22.535934906124787,89.30399277780197,0
22.51746910222594,89.27478380096098,0
22.482656002281516,89.3702442535891,0
22.41065810738167,89.31248286781938,0
22.391334749077387,89.26170582992115,0
22.36229634403947,89.29471740302607,0
22.501064536968972,89.27981495363444,0
22.36370704586399,89.19414104395592,0
22.53520887537708,89.32346976213358,0
22.515309409984884,89.20764365699009,0
22.451443811204673,89.24121452878697,-1
22.37135416945131,89.28106394580658,0
22.523706610518996,89.29834776704897,0
22.359494362944776,89.36215701270172,0
22.400536286657747,89.21955052156369,0
22.51847406743672,89.25356813185806,1
22.48805699644662,89.25830327272934,0
22.52949070271495,89.22296703407879,0
22.379262056820814,89.31159119089777,0
22.482864707224508,89.36869900361418,0
22.3997018482163,89.18985812602564,-1
22.495550150132193,89.30797121866209,0
22.41462587791069,89.25750927108524,0
22.432698694457724,89.27961698484204,0
22.505870820263095,89.22349733803502,0
22.367340939843267,89.3377789005466,2
22.359321648569804,89.29701268869054,0
22.485754786511873,89.19386058314964,0
22.395322964526386,89.25365181200256,0
22.484064602750284,89.19663933735279,3
22.37439995496171,89.27415428274287,0
22.505455252756015,89.36475254481202,0
22.52376645659316,89.27131372844119,0
22.45393450882675,89.18826242270781,1
22.369896292387068,89.35696344498662,1
22.37901186425174,89.33442355627085,0
22.537258881939895,89.34691364581874,0
22.358165775849056,89.18906279502443,0
22.437523941391724,89.34060683143629,0
22.445833476752362,89.30360221049611,0
22.377035698145857,89.27594320155919,0
22.455322066142458,89.30528996437971,0
22.486064231888978,89.30716359684322,0
22.376081044053812,89.29555324650134,0
22.37924073612148,89.35820444475215,3
22.465285116734908,89.32754439130622,0
22.440252999273124,89.2181625851454,0
22.418342875560416,89.36843046579368,0
22.520451704413762,89.27068453616637,-1
22.46102209931007,89.37716152960608,0
22.454684912487444,89.24782993604948,-2
22.402096365809708,89.30104665011737,1
22.370039527372697,89.245968476478,0
22.41677697619923,89.29452897731309,0
22.44951525360844,89.22425080362484,-1
22.496543932194523,89.3104817618742,0
22.53503452870738,89.24406113980292,0
22.388859886813574,89.33242810503931,0
22.400074620422625,89.28023933026653,0
22.51088098912766,89.2704305757556,0
22.401620560966084,89.37843331016303,1
22.52597745379419,89.25212056905778,2
22.442193274171913,89.22461214814092,0
22.44537049806822,89.33125316108548,0
22.474701538972127,89.36708614325109,0
22.397632008691804,89.20553346288676,0
22.371932420858542,89.28191144010584,0
22.390773312310877,89.35780154628914,3
22.471267012198343,89.35052263503046,0
22.50314374040974,89.3623200240103,0
22.472263189670723,89.37740885401772,0
22.377991780642997,89.34422963584899,0
22.534772112187508,89.1948906802901,0
22.52481363669994,89.23473500080726,0
22.472003455780857,89.18925276059822,0
22.477756660123443,89.3167592022447,0
22.5164932080328,89.22481414083296,0
22.46252014037485,89.28359797075123,0
22.48054990315263,89.28760842768779,0
22.476503836795487,89.35153447389331,0
22.489112042768117,89.30301058976436,1
22.531628165496038,89.28879004342676,1
22.36037041473235,89.28505112695214,0
22.380730090668667,89.24991158694519,0
22.37951713360758,89.28099097396833,-1
22.471441819807605,89.26973091862435,0
22.531554965086816,89.23051519936001,0
22.405620135277896,89.34163974183886,0
22.509829831296813,89.33662287698236,0
22.4386316057635,89.28784668036572,0
22.3822764012731,89.2925824914704,0
22.38625965457011,89.232526000361,0
22.363178108483243,89.32433804025148,0
22.441516251212196,89.2293123260676,0
22.530109350840558,89.23696170391142,0
22.380559485200013,89.26336654547958,0
22.471508133676306,89.37011484890179,0
22.444417800360508,89.23995246484591,0
22.495566135843493,89.33189990145765,0
22.41668892895009,89.3267197167084,0
22.377362444944286,89.35109868766939,-1
22.504331168694137,89.2931897958299,0
22.515744526091176,89.23844825815104,0
22.41931899774498,89.36606868754859,2
22.454249602369696,89.30467140365923,0
22.39426252610623,89.34171086060591,0
22.373885013795483,89.32855916086015,0
22.433711144878767,89.2181744885824,-1
22.371996950077527,89.32372871483082,-1
22.371534682973127,89.3282940706921,-1
22.482325034658942,89.36008959440117,0
22.40820512479108,89.32930429343139,0
22.3930501485927,89.33385478176973,0
22.469894810642845,89.37107755445847,1
22.382007397927445,89.35984888111699,2
22.40042966492874,89.30793221264904,0
22.517156473066258,89.19496391225788,-1
22.4849402606701,89.32691921784219,0
22.4924405132653,89.25164746192685,0
22.377977253338923,89.29650903594751,0
22.38269703692778,89.31237105829652,1
22.449620390729873,89.26387073867761,0
22.499152108348305,89.31381202859293,0
22.518505144904818,89.25550087750207,1
22.45971780267763,89.30669407203095,0
22.511700630468045,89.27967095943272,0
22.376192930455492,89.25038376315862,2
22.390300550481587,89.35474782019944,2
22.521039222657873,89.32404011590131,0
22.532496776543706,89.33585767346455,0
22.433607135962184,89.36770075818474,4
22.383839043054213,89.3717041864512,1
22.35809771780496,89.24976065613869,0
22.49243624754537,89.26829540249551,0
22.511423139453694,89.29392477970232,0
22.530390295520284,89.32377417610809,0
22.452729354542328,89.31818520677503,0
22.51356570289643,89.30999391470618,1
22.52601906747696,89.33468669229474,0
22.43858624698081,89.36947913595772,3
22.39813734675461,89.35944248096965,-4
22.377939558646077,89.22187663054822,0
22.48350614659348,89.30288967918032,0
22.51086461290663,89.21359302798373,0
22.390320549402194,89.34038076331773,0
