Latitude,Longitude,flooded
24.747805680517995,91.94935534742945,1
24.684145155657273,91.90288391844972,0
24.698812486573786,91.94180420335846,0
24.663188546099207,91.91135002797441,1
24.669255199891253,91.95701573863546,0
24.735854830950498,91.95925054844493,0
24.747959546979377,91.94156240486261,1
24.714451759680124,91.92309373980311,1
24.746635315091197,91.96151043529788,0
24.6984581246695,91.92378454357349,1
24.70468133627255,91.90634489058267,0
24.679242389381894,91.94236946441606,0
24.680664240076542,91.93345710563952,0
24.732498123024993,91.90261342955344,1
24.741879988130716,91.91740887506613,0
24.722376168550884,91.90615837327745,1
24.712896122216385,91.935308072243,0
24.734113651088016,91.91988217565539,1
24.700006271354276,91.95013154965946,0
24.681491260823385,91.90612647739793,0
24.724199502493576,91.92579065041066,0
24.733117174481993,91.93972381725877,1
24.667292763842397,91.98258203250577,0
24.725559593616925,91.90727690484698,1
24.735826671987446,91.90186531769035,1
24.675373368032666,91.91222014557543,0
24.741801572538062,91.9608476376562,0
24.681770761896644,91.92000870497651,0
24.74735807756759,91.96207402746583,0
24.69502485256261,91.90159313681912,0
24.698758920326423,91.91565685946948,1
24.68784681659904,91.95918988573646,0
24.723963343340326,91.94136380245665,0
24.67571469624239,91.92444385503715,0
24.671436205338175,91.9046040158143,0
24.703067562278093,91.99277419194506,1
24.73798098750584,91.91114873164062,1
24.686256423377447,91.95479217365384,0
24.743423455558755,91.96741969646939,0
24.66236960882975,91.91101919464874,1
24.664602011740246,91.93902357406334,0
24.734378440337373,91.9501416528304,0
24.747707083528656,91.97037928180764,0
24.743475017776674,91.96679275927417,0
24.68155262542971,91.98457476313327,0
24.720428396570096,91.90563383103394,1
24.713187096761356,91.96782722668283,0
24.680166106548153,91.99259777527655,0
24.73447020311565,91.93789683480065,1
24.72385023460022,91.96107431087964,0
24.70594541723075,91.92459116822971,0
24.71019532400163,91.951760632876,0
24.662819625645422,91.93988113620006,0
24.74789525438983,91.91758795674166,0
24.701401669568867,91.90303785839414,0
24.74586026196756,91.93538530030284,0
24.661564683401085,91.90263467485435,0
24.66552159434468,91.9320123785731,0
24.675424599303348,91.907961104509,0
24.6800840999977,91.93534962605074,0
24.665154227448596,91.9292800427599,0
24.67210748606548,91.93274145643664,0
24.72518123170212,91.98130997959548,0
24.742444499771764,91.90644835773348,1
24.706922763267094,91.93597500625958,0
24.7456275083634,91.95477442327599,0
24.731681516108527,91.96942188154401,0
24.717781396473377,91.93245802794486,1
24.687378819277736,91.90605306918205,0
24.686627033311986,91.95320316558427,0
24.693791577502036,91.96914476542784,1
24.73712119123425,91.9870019127881,0
24.713029782823007,91.94235212812771,0
24.695799776372464,91.93680447453934,0
24.67247257075154,91.95713655863005,0
24.696536254493193,91.90658444195888,0
24.677049579662654,91.98176452386717,0
24.679846944743968,91.95511740743167,0
24.693932812946542,91.95264346283729,0
24.72439521736391,91.94616435270073,0
24.73285383411061,91.92729657429894,0
24.687003531073803,91.93022121722996,1
24.667381016714636,91.99204175108972,0
24.67355706372854,91.98746876813728,0
24.698937130896425,91.92552583867744,0
24.708203111760437,91.96873311750167,1
24.707934965271708,91.94553305876093,0
24.746296247885862,91.92637747668377,0
24.67010843792765,91.97464261452271,0
24.73774594824607,91.95325502728298,1
24.747497273502063,91.94788418757044,1
24.690595529075875,91.89853430904024,0
24.740417953482094,91.99160876838705,0
24.69624492490681,91.97027695937936,1
24.68376309953733,91.98687385307508,0
24.663775320971855,91.8990106105759,0
24.668208566929433,91.9532412919841,0
24.738650301801215,91.9105623589384,1
24.698006592183745,91.99278881462519,1
24.693107210752853,91.98152523761671,1
24.72055664828645,91.95785343386956,0
24.718187216183566,91.98886512258923,0
24.73898602397817,91.95645584984497,1
24.734726447351523,91.94165325935579,1
24.707769750676157,91.98051956199268,1
24.730735354542688,91.93544384839686,1
24.686175897724308,91.91361501344137,0
24.691113814888833,91.91430754120083,0
24.71693111333785,91.97464880731619,0
24.742611210187878,91.96218277324371,0
24.69513184587979,91.97376916402563,1
24.732965756136455,91.97409990256693,0
24.690087900977836,91.99343528684072,0
24.666708674932366,91.93517243629604,0
24.69215843932773,91.93118321415437,0
24.74473626895237,91.9675077785523,0
24.734138737677053,91.9204922704507,1
24.741879705233266,91.89752286788203,1
24.724256557195353,91.95042197429646,0
24.73779558899115,91.93100726296792,0
24.724208884670286,91.9211458583851,1
24.746673909309447,91.96129578590335,0
24.735320530327048,91.94703422324966,1
24.69350412791016,91.94475042649808,0
24.72507920778642,91.97024660745697,0
24.694947704839265,91.92795072291577,0
24.728206844126348,91.97581123804133,0
24.661651287749976,91.92078288933516,1
24.71231802892341,91.9568339396774,0
24.6800420799249,91.94452411388019,0
24.684481740691137,91.9007404847864,0
24.728902692207487,91.94536440049214,0
24.676382519657018,91.98912091208844,0
24.72448374749461,91.92178584671805,1
24.699921470525883,91.9584192427306,1
24.73207587569797,91.92336234329119,1
24.69734466612447,91.97801091177779,1
24.674308353048275,91.94783136591509,0
24.68180859692358,91.9751553192245,0
24.660738783747913,91.95502611543297,0
24.686458695442493,91.97817669124798,0
24.701989399264928,91.90483312964469,0
24.698490528237798,91.98018862779162,1
24.709833270359844,91.96258438658842,1
24.666587156458057,91.91189864528101,1
24.744634520020643,91.98020324384977,0
24.694570124735478,91.89740908151377,0
24.730815690006228,91.95629452832839,1
24.708457341428733,91.95386987734061,0
24.724567889160788,91.97020930043006,0
24.68849372207345,91.95985352665735,0
24.7022227543994,91.98297988058074,1
24.66681297676873,91.97729337093985,0
24.662817411906406,91.91357366946788,1
24.717691769957035,91.95611629781021,0
24.675612990723796,91.9547679059799,0
24.682313473203976,91.92890878445948,1
24.70445284441235,91.97724824090851,1
24.698816432543634,91.92562911184118,0
24.706831422641436,91.91899868843407,1
24.744235769348048,91.89804329223453,1
24.70588777029325,91.94558057960373,0
24.678587682685404,91.97091682443846,0
24.747743832593777,91.99024835164718,0
24.685757240985197,91.92744920354606,1
24.70963226219553,91.98156106772115,1
24.66482413756625,91.97802395235608,0
24.731897471229537,91.98591445828042,0
24.670568702578358,91.91609384895372,1
24.68416229430691,91.92874297469852,0
24.740011919918317,91.91840774004028,0
24.669992712200447,91.9057343870417,0
24.6869270902771,91.91367220976389,0
24.68616968129603,91.9754558776909,0
24.693105069717944,91.94681722908582,0
24.672563884133957,91.89942054698261,0
24.698969829942016,91.92486011025457,0
24.695672615758422,91.97938148611823,1
24.659783469897842,91.93102241101052,0
24.718634955959224,91.97172228732573,1
24.711287731207687,91.94830894873645,0
24.690189157882624,91.98169245175565,0
24.742812740833,91.96376311890626,0
24.738525931197046,91.95335481597495,1
24.739465715863837,91.95679383570203,1
24.741764587147124,91.93293418008201,0
24.66071774381287,91.97605171095455,0
24.710373951894447,91.89960447621222,0
24.742217508154045,91.93838451294442,1
24.69834812431565,91.99187426640583,1
24.721163074632596,91.97088738080555,1
24.695211197055823,91.9044756226867,0
24.718727639686925,91.94719778307325,0
24.665781598451456,91.98569386176911,0
24.730437601440254,91.98794327348453,0
24.694952358095723,91.97449987238123,1
24.722323410413306,91.93055887949585,0
24.670395118019872,91.94826900008158,0
24.74225050458797,91.98749962523559,0
24.745186426987033,91.97300990161197,0
24.72883325975574,91.9232432692616,1
24.69800265398794,91.98515414411808,1
24.684834569953612,91.91584824292904,0
24.677643462254466,91.93580640786774,0
24.66828264673159,91.93454577124677,0
24.672768960009254,91.9394452479571,0
24.683000652878242,91.98239735972602,0
24.668464292460982,91.98570301063518,0
24.66220788599551,91.97142413753804,0
24.660150898539946,91.92168116552472,0
24.71881907298414,91.98045318602394,0
24.668907481619026,91.9433759074583,0
24.674078366069015,91.95294595133312,0
24.695661067050377,91.9079738098277,0
24.70716856923921,91.94211508346994,0
24.688504836208438,91.94253816491218,0
24.713928784027836,91.97106972443588,0
24.724017135490413,91.98397688331356,0
24.715274179782412,91.92035516773404,1
24.675756559019188,91.92749394337267,0
24.6783954211313,91.90859616102328,0
24.725075829822632,91.95118915783361,0
24.68507680534502,91.96877908033713,0
24.74370866693335,91.95562193557413,1
24.70152586279735,91.94268434238927,0
24.743918970172665,91.90281449772307,1
24.70266760199405,91.92959214204402,0
24.694971818901745,91.89755280120767,0
24.737682695463384,91.98587868421265,0
24.6756587280219,91.96883807775544,0
24.672770660275802,91.98054540579226,0
24.6738304675208,91.93688136662999,0
24.705276151637747,91.9068697799062,0
24.744901054191594,91.9384729206498,1
24.696698795490345,91.97813839816551,1
24.666629129204818,91.95797796393828,0
24.739368809611403,91.99034267582601,0
24.68475865551167,91.9089242065447,0
24.69197187325291,91.93253479873144,0
24.681050974216387,91.92136314046867,1
24.690725587573365,91.90959891356071,0
24.66229219666638,91.9259505364817,0
24.68691357790005,91.98266195322397,0
24.742049482524514,91.91634634091818,0
24.713696450581956,91.89948722137983,0
24.710526575660328,91.95826484877409,0
24.66552018496052,91.95740397052688,0
24.661605816921362,91.95284030651791,0
24.676383756459998,91.92345939775954,0
24.747076486229005,91.97376500336696,0
24.71934229752365,91.94980854377934,0
24.676166580903427,91.94214446861054,0
24.72284529023734,91.97373270706362,0
24.676927237278534,91.93016670110661,0
24.712330825454604,91.89930438100032,0
24.664533337306985,91.9147715039519,1
24.73051744743208,91.90575674112473,1
24.72629747439803,91.98546920777642,0
24.672524312850417,91.91870468933008,1
24.670921392148294,91.98384425494619,0
24.731065240422662,91.9079122809177,1
24.743843318313306,91.94136827953423,1
24.709905198369835,91.96875367274207,1
24.72377375663729,91.9618098483101,0
24.69472437661655,91.92789314055429,0
24.665681715368173,91.90592859294632,0
24.72086828494632,91.93241700789282,0
24.718523481907436,91.89626214755368,0
24.679086586508834,91.95979067603459,0
24.693630498427478,91.93784027243464,0
24.709458823277487,91.93929800601666,0
24.729098332709338,91.95275933183085,1
24.713644439599804,91.9078485993804,1
24.690551030871152,91.89985461278262,0
24.737088184071023,91.98809803636945,1
24.700794096734313,91.94340311494649,0
24.7351417905315,91.90914506917272,1
24.674289288384823,91.9509222829206,0
24.697431786916052,91.98046818472861,1
24.689455160221602,91.9150341007771,0
24.717726923051057,91.97929061999696,0
24.7097682889623,91.93250606942162,0
24.71096641453889,91.94455788613503,0
24.72762675325785,91.92527816636151,1
24.671559325922257,91.94326073134073,0
24.658878474401003,91.93541059459757,0
24.66722068989237,91.92050338232379,0
24.68101975506318,91.94665897505564,0
24.688208481471584,91.97476343431735,0
24.68493799703191,91.9683800303395,0
24.698876445210757,91.95764055802488,1
24.679204646109284,91.94396319221413,0
24.74364384071394,91.89896327896918,1
24.71759491971711,91.90150533381446,0
